Id,SalePrice
1626,173477.21815
1627,196383.89223
1628,285810.33574
1629,182465.09108
1630,401945.65959
1631,236043.41688
1632,249192.92465
1633,171747.37822
1634,188467.18855
1635,176091.55082
1636,158930.86636
1637,201404.92474
1638,197047.56359
1639,184138.22198
1640,263872.15359
1641,177621.49417
1642,234233.94983
1643,236988.66618
1644,241974.2982
1645,222620.62697
1646,154229.6349
1647,157582.45044
1648,129690.55309
1649,134133.52098
1650,124483.90469
1651,128710.35348
1652,95342.925434
1653,99368.44341
1654,148491.00032
1655,136744.17323
1656,137057.72635
1657,149771.82453
1658,146807.5654
1659,129817.68704
1660,156029.11933
1661,475371.41199
1662,412703.96105
1663,380376.36349
1664,585092.73922
1665,303450.41446
1666,340635.25634
1667,387442.69063
1668,332968.2825
1669,300541.62326
1670,342574.76739
1671,285043.28455
1672,466753.83255
1673,303293.15436
1674,267843.50666
1675,205088.52732
1676,191190.28429
1677,219799.13447
1678,534437.12437
1679,381966.88367
1680,308073.90388
1681,237273.089
1682,310994.33018
1683,201340.45276
1684,180502.68637
1685,171704.68609
1686,170295.76575
1687,169784.89723
1688,193711.14962
1689,194101.97284
1690,194547.74103
1691,183406.29644
1692,252866.15304
1693,168192.63501
1694,183273.04964
1695,167865.703
1696,277379.85132
1697,175529.72646
1698,365595.99879
1699,312567.22023
1700,246476.29015
1701,268512.67972
1702,257272.88609
1703,255159.77002
1704,295816.14297
1705,231245.74971
1706,480366.82297
1707,205554.5046
1708,207924.25811
1709,271306.66884
1710,225961.37378
1711,265088.94653
1712,262650.89858
1713,283468.55262
1714,235444.95883
1715,207755.23951
1716,180443.73889
1717,165517.94012
1718,135700.5613
1719,190850.46256
1720,234875.63188
1721,166141.1392
1722,125616.92484
1723,155437.6631
1724,198663.38813
1725,221463.34273
1726,184962.0485
1727,148377.37932
1728,173545.42461
1729,164672.43943
1730,165772.81127
1731,119302.1034
1732,129265.56199
1733,115038.49297
1734,118658.28995
1735,132777.98416
1736,114081.04787
1737,391159.30787
1738,255008.57199
1739,297409.91542
1740,214092.27779
1741,194239.81979
1742,174042.22647
1743,181501.33198
1744,328867.81131
1745,213954.48781
1746,236683.36633
1747,212964.25002
1748,230405.33353
1749,147321.94596
1750,138751.13864
1751,248200.16961
1752,119494.29025
1753,150019.33247
1754,209410.23303
1755,157219.2397
1756,126836.17241
1757,118449.08641
1758,142596.09354
1759,165271.63635
1760,162973.26063
1761,158639.99574
1762,176874.74085
1763,168283.17742
1764,109660.44214
1765,187049.60336
1766,194433.19707
1767,249439.6219
1768,139434.46751
1769,172976.45552
1770,149444.02738
1771,123659.6519
1772,132987.90564
1773,125228.53592
1774,144044.08285
1775,134065.13296
1776,121728.54494
1777,108006.15915
1778,142132.27525
1779,105933.13718
1780,176666.92305
1781,125038.60446
1782,89363.18711
1783,135870.48151
1784,100633.38803
1785,111979.90928
1786,146638.79465
1787,164263.24578
1788,63407.820155
1789,98022.055977
1790,74340.842407
1791,201078.47604
1792,162963.51532
1793,138349.40469
1794,162760.03047
1795,132543.17847
1796,119268.63827
1797,130988.6283
1798,115722.29228
1799,113326.36477
1800,114378.32108
1801,130830.85194
1802,158311.27849
1803,152812.43827
1804,138747.67697
1805,139730.50799
1806,131886.6091
1807,120047.45616
1808,113775.54533
1809,107884.22039
1810,133675.91882
1811,91792.861248
1812,86975.698444
1813,122484.71888
1814,89369.552724
1815,58574.759104
1816,95731.617298
1817,95986.804909
1818,135551.47614
1819,120484.72895
1820,48908.407892
1821,114394.92873
1822,136480.32589
1823,40799.261396
1824,127407.55206
1825,139040.36976
1826,98775.312434
1827,107584.52314
1828,132941.44401
1829,130849.86038
1830,132158.384
1831,151022.53873
1832,86931.460442
1833,135636.75335
1834,118129.54129
1835,119730.23753
1836,132851.42008
1837,95204.059774
1838,124970.07465
1839,107034.06352
1840,129098.06674
1841,128644.72461
1842,84154.082201
1843,135525.63028
1844,132972.07156
1845,135634.07001
1846,144081.35182
1847,162638.73631
1848,54373.987939
1849,107911.10986
1850,112890.70449
1851,147879.36005
1852,122954.49252
1853,123393.73736
1854,166817.78914
1855,147604.04235
1856,211969.11285
1857,131620.83057
1858,148945.69691
1859,119936.06648
1860,151806.93693
1861,119229.65586
1862,308005.5834
1863,308005.5834
1864,308005.5834
1865,295895.54993
1866,302867.83253
1867,234152.16638
1868,296770.41258
1869,207192.4059
1870,225490.67171
1871,231757.21316
1872,168298.87019
1873,241116.2138
1874,156586.41246
1875,206418.47999
1876,200553.4791
1877,216071.97094
1878,207434.96546
1879,125775.8096
1880,146555.33123
1881,255725.30071
1882,248753.9855
1883,190207.26682
1884,204418.42718
1885,237444.35186
1886,280050.5855
1887,215756.60679
1888,286382.61075
1889,167495.07536
1890,122934.87622
1891,132847.39177
1892,101515.31546
1893,129195.57373
1894,122552.16431
1895,137227.04909
1896,127027.20052
1897,118562.61456
1898,124467.69098
1899,162410.97299
1900,166918.8832
1901,172714.7145
1902,156089.10377
1903,223261.70219
1904,147300.36629
1905,207773.02414
1906,166832.99893
1907,222769.49551
1908,115982.48037
1909,138354.51077
1910,121683.13
1911,230871.82986
1912,375863.96391
1913,140213.8777
1914,54431.67509
1915,265218.77612
1916,9999.9962802
1917,251059.47295
1918,141689.0934
1919,187087.52454
1920,163004.04964
1921,375141.17273
1922,287372.7388
1923,245847.34246
1924,228333.37004
1925,215323.78636
1926,361176.97613
1927,131040.15699
1928,152001.30403
1929,130688.21658
1930,131213.94182
1931,146228.07852
1932,138834.42794
1933,172933.50579
1934,189277.81097
1935,174913.75945
1936,189758.45413
1937,181808.57105
1938,165286.79502
1939,266538.72659
1940,201761.01655
1941,178200.58809
1942,178769.7785
1943,208956.71141
1944,327491.07083
1945,364559.36714
1946,140224.4214
1947,297600.4804
1948,155743.86274
1949,223531.46291
1950,182010.53593
1951,247299.49242
1952,217050.94377
1953,153507.88325
1954,191459.70163
1955,131139.01076
1956,360654.55028
1957,153553.08631
1958,283945.78814
1959,141432.14345
1960,111955.19014
1961,120286.50594
1962,97746.813736
1963,105976.55399
1964,99969.204438
1965,147916.82387
1966,135586.60836
1967,288215.25004
1968,448007.5486
1969,373119.34517
1970,463481.58464
1971,515047.29986
1972,385097.73881
1973,277247.8051
1974,335796.28351
1975,557950.33547
1976,290758.69463
1977,372290.47616
1978,359963.70449
1979,303172.12334
1980,197833.59596
1981,326551.858
1982,228174.30069
1983,210079.03583
1984,178634.70438
1985,225867.94651
1986,215700.10663
1987,181696.69337
1988,173593.58989
1989,196191.60159
1990,211652.64158
1991,229886.52078
1992,217438.62215
1993,177125.39245
1994,254374.27973
1995,189989.20157
1996,246556.59732
1997,293267.06448
1998,326874.81273
1999,252346.49955
2000,314482.29545
2001,264173.43935
2002,254526.91247
2003,263675.23983
2004,276138.51667
2005,233955.96917
2006,216663.55557
2007,259478.18014
2008,209694.75045
2009,179652.58995
2010,182694.21465
2011,139013.49308
2012,164642.13296
2013,167604.17097
2014,178489.31432
2015,186168.99392
2016,179093.28799
2017,187454.27276
2018,119295.62868
2019,139869.40523
2020,109751.2071
2021,108734.51304
2022,198045.08888
2023,147518.84323
2024,282726.38793
2025,350788.22268
2026,177413.3663
2027,161558.30099
2028,175864.77976
2029,164241.2867
2030,263364.60808
2031,234765.85611
2032,242327.58049
2033,257336.74425
2034,167187.49551
2035,224765.72397
2036,194934.22756
2037,200235.54289
2038,310019.88871
2039,204717.62772
2040,313497.08897
2041,303998.07103
2042,218575.58193
2043,172473.75175
2044,179891.97989
2045,200984.89717
2046,141986.3712
2047,148838.35187
2048,140654.79088
2049,147562.93894
2050,170616.91401
2051,101668.07291
2052,126100.41505
2053,140773.206
2054,100836.73044
2055,153349.85979
2056,143155.95106
2057,116096.70031
2058,210979.12736
2059,129542.79444
2060,173823.77298
2061,183563.77825
2062,122674.24174
2063,105938.78325
2064,134767.0746
2065,111942.71329
2066,161431.00611
2067,116465.79083
2068,147632.21538
2069,83437.81973
2070,113906.0082
2071,99623.481433
2072,138028.21638
2073,141229.95192
2074,190567.61751
2075,142167.97082
2076,127277.22031
2077,139302.18845
2078,119325.71661
2079,138059.91247
2080,123118.88017
2081,128772.55925
2082,122980.5249
2083,143243.15804
2084,110444.46952
2085,115659.43813
2086,118984.42108
2087,127473.66283
2088,96175.939945
2089,81200.074552
2090,121593.14058
2091,101570.61655
2092,123194.76535
2093,110420.68319
2094,110102.9182
2095,145678.13364
2096,79897.054285
2097,100022.13589
2098,142580.29942
2099,61900.042129
2100,78829.896239
2101,107158.98474
2102,134272.03161
2103,93793.816075
2104,143043.30956
2105,118363.46456
2106,63002.109267
2107,189582.25013
2108,108495.79021
2109,106490.72397
2110,136136.34044
2111,149831.45324
2112,136144.28496
2113,128345.70889
2114,128235.15525
2115,159923.11069
2116,120286.96176
2117,150517.62064
2118,121710.77353
2119,113861.03684
2120,117397.39685
2121,9999.9962802
2122,109286.01807
2123,90436.427402
2124,170632.1956
2125,131687.7179
2126,141341.05993
2127,154481.03134
2128,126933.37897
2129,105266.05361
2130,138805.51384
2131,162846.09706
2132,114440.90862
2133,126485.32077
2134,117035.81144
2135,105387.44945
2136,70539.779051
2137,108259.2802
2138,135467.56966
2139,146443.80435
2140,137624.17383
2141,155988.69233
2142,117464.88156
2143,139049.99043
2144,118869.18946
2145,138365.24141
2146,164992.47566
2147,169746.49382
2148,138270.78011
2149,152758.91854
2150,223060.35918
2151,118255.46141
2152,159386.57196
2153,175525.3405
2154,97714.354475
2155,150823.62045
2156,273881.13633
2157,227478.68465
2158,217085.85867
2159,196930.95139
2160,176519.60193
2161,241892.43868
2162,452520.10903
2163,316459.22757
2164,228190.66906
2165,196063.60823
2166,162164.41389
2167,220992.89971
2168,193440.04199
2169,194305.91209
2170,213775.2382
2171,153174.36636
2172,145981.30216
2173,171407.80669
2174,230921.21538
2175,301467.25257
2176,293011.75502
2177,239481.79737
2178,209913.06352
2179,136643.26157
2180,230314.45792
2181,188759.74262
2182,224230.40229
2183,186990.09361
2184,128655.45156
2185,123418.28147
2186,161436.72218
2187,154798.55137
2188,164094.76531
2189,278549.70252
2190,77298.492693
2191,77298.492693
2192,88793.07141
2193,106653.29752
2194,107716.06564
2195,105521.34169
2196,103622.41334
2197,116079.21026
2198,152252.31013
2199,172718.21112
2200,150350.75659
2201,146543.02633
2202,207200.08782
2203,144081.34687
2204,181491.76368
2205,126905.573
2206,147544.96975
2207,209533.85927
2208,276972.87612
2209,222352.58253
2210,119750.7547
2211,122364.32318
2212,127740.38273
2213,103400.13118
2214,138839.66738
2215,105645.05785
2216,144977.7581
2217,9999.9962802
2218,63231.802457
2219,63847.778141
2220,62388.121904
2221,266088.83272
2222,255072.4817
2223,244581.44176
2224,205973.20017
2225,123515.82854
2226,193673.92884
2227,203791.57111
2228,252138.32029
2229,244520.12629
2230,152624.32239
2231,202368.10118
2232,182793.61753
2233,184146.01402
2234,236873.29734
2235,222522.20967
2236,275316.01452
2237,333842.78438
2238,191034.66968
2239,124776.31253
2240,147217.26519
2241,147367.81807
2242,118608.76716
2243,123215.44067
2244,96942.971606
2245,90213.379193
2246,133390.63171
2247,111916.17657
2248,129343.65189
2249,125402.7397
2250,133107.90507
2251,9999.9962802
2252,189270.26496
2253,154881.22788
2254,175050.93952
2255,203956.84547
2256,180802.80875
2257,218406.66375
2258,162880.23569
2259,179516.50327
2260,160110.31693
2261,195870.91392
2262,221462.25763
2263,363335.96825
2264,499527.97003
2265,174186.97086
2266,279465.07361
2267,393533.06176
2268,410276.63366
2269,147902.35281
2270,182613.62425
2271,213888.75932
2272,192783.55716
2273,161212.76465
2274,171810.77994
2275,158081.7706
2276,184154.06277
2277,192368.66174
2278,155571.31446
2279,119566.64074
2280,114581.86772
2281,158314.51314
2282,170958.38977
2283,104910.41091
2284,101297.39336
2285,139770.626
2286,126195.82288
2287,339012.47323
2288,273548.75819
2289,382832.44408
2290,454204.14635
2291,318742.07921
2292,435788.59199
2293,499788.2563
2294,390441.93104
2295,473346.24863
2296,300377.89115
2297,315550.00829
2298,305488.62455
2299,386277.54959
2300,353080.83827
2301,280664.74809
2302,272742.42385
2303,253831.45044
2304,261838.43602
2305,189625.4604
2306,192777.34245
2307,203497.84116
2308,217674.06628
2309,268353.21446
2310,208531.12616
2311,222405.28745
2312,171323.92561
2313,175727.27507
2314,175529.72448
2315,174042.04236
2316,190986.57389
2317,187578.67647
2318,170371.82809
2319,177265.03083
2320,184716.12023
2321,240031.95311
2322,184138.1887
2323,175935.08192
2324,172922.34234
2325,203576.08253
2326,169919.14454
2327,207390.02339
2328,226892.47801
2329,191683.99323
2330,186919.66374
2331,361059.88062
2332,391026.43504
2333,337324.14667
2334,254335.88258
2335,255123.46383
2336,337934.67742
2337,209731.05011
2338,282022.26929
2339,229211.08012
2340,387157.48174
2341,217819.97872
2342,238987.88182
2343,233313.01654
2344,235355.77012
2345,248481.42584
2346,211369.72337
2347,199390.86163
2348,237342.18807
2349,173008.21135
2350,280529.80142
2351,241361.96871
2352,258612.76301
2353,269764.61486
2354,135326.27307
2355,144291.17938
2356,151806.19258
2357,186042.04021
2358,183168.75309
2359,132266.0479
2360,115475.72254
2361,146382.36531
2362,290124.82554
2363,133825.93297
2364,173621.49253
2365,223974.6674
2366,182569.40321
2367,213897.47951
2368,213512.54821
2369,213011.05675
2370,166497.5845
2371,163908.08125
2372,198511.29029
2373,292310.25983
2374,328728.36011
2375,234331.95448
2376,326827.63266
2377,388973.8275
2378,133386.24219
2379,219294.09352
2380,146224.91646
2381,161135.39492
2382,200900.54941
2383,196144.60766
2384,231954.83147
2385,156310.68838
2386,126691.31107
2387,132012.29509
2388,97983.575329
2389,125796.11843
2390,130354.48465
2391,144403.07765
2392,115489.87559
2393,164863.0035
2394,135872.86306
2395,211927.14053
2396,140771.27976
2397,218787.97101
2398,131901.44972
2399,71366.191024
2400,74022.830956
2401,132127.94399
2402,127682.72294
2403,148678.51454
2404,145163.82054
2405,154644.22283
2406,140190.09526
2407,124450.0398
2408,143485.62475
2409,119658.20525
2410,190526.11639
2411,111576.67101
2412,151396.22876
2413,120746.24713
2414,145611.19089
2415,134123.23599
2416,128603.1301
2417,132521.22434
2418,132622.57633
2419,116876.75176
2420,121954.49585
2421,143431.38038
2422,110235.20253
2423,106182.47239
2424,157421.77635
2425,216221.88663
2426,136406.33112
2427,120508.72
2428,179763.42118
2429,117660.26466
2430,135367.85378
2431,112235.48102
2432,134275.33842
2433,140562.0506
2434,129783.68113
2435,151377.2305
2436,101314.66735
2437,108746.43688
2438,120619.41885
2439,108796.94763
2440,120805.15866
2441,97598.384077
2442,100358.85256
2443,122706.81501
2444,119906.4995
2445,81920.9229
2446,122663.32267
2447,162874.53209
2448,127163.37564
2449,109842.53755
2450,147983.58485
2451,123566.13575
2452,178246.95651
2453,88873.645217
2454,110915.28344
2455,123150.86795
2456,134918.4507
2457,125726.10416
2458,125265.87727
2459,106623.39934
2460,133431.42694
2461,123793.19941
2462,132279.3126
2463,118505.08437
2464,168640.83917
2465,137589.82146
2466,117446.86141
2467,128308.62062
2468,78212.984993
2469,78374.912473
2470,192367.17779
2471,227345.02894
2472,160779.59481
2473,127267.66442
2474,85120.316666
2475,227186.80056
2476,117487.68729
2477,122295.61743
2478,157499.34221
2479,105794.84283
2480,148275.39958
2481,114493.16979
2482,131470.97135
2483,109541.86814
2484,120574.46382
2485,123855.57816
2486,138140.24536
2487,178723.35353
2488,159764.02697
2489,149216.21467
2490,139639.23568
2491,94311.383264
2492,201366.89077
2493,139739.73149
2494,148831.48865
2495,92453.505278
2496,261366.37897
2497,150872.40303
2498,111032.01796
2499,87049.124906
2500,127049.18467
2501,131438.25975
2502,140793.27317
2503,93478.967315
2504,178620.49604
2505,208777.64222
2506,246910.18816
2507,285605.43913
2508,246659.90555
2509,213640.02356
2510,218069.96171
2511,179203.39831
2512,201726.63803
2513,212539.51095
2514,241110.56142
2515,147839.55311
2516,173016.86281
2517,150064.05758
2518,144781.74836
2519,218507.15172
2520,208301.34792
2521,188698.66129
2522,225714.00182
2523,129122.59122
2524,139467.29006
2525,156817.73066
2526,139888.32133
2527,113882.86332
2528,134369.22021
2529,133952.62758
2530,138273.22743
2531,257534.22407
2532,228364.90282
2533,197409.74917
2534,224825.739
2535,312816.16562
2536,235698.84499
2537,219116.0534
2538,178864.78889
2539,187151.61393
2540,175686.27635
2541,184712.19229
2542,159084.00946
2543,127635.85537
2544,124468.67792
2545,127186.07826
2546,137573.25449
2547,150421.74318
2548,151935.18442
2549,157259.6401
2550,1668066.8711
2551,131921.31122
2552,128878.73074
2553,70663.633699
2554,96998.365544
2555,119678.06992
2556,100251.03253
2557,110173.70363
2558,156566.95928
2559,138095.0574
2560,153505.31312
2561,160437.05571
2562,138437.03412
2563,163134.88292
2564,201348.11724
2565,136261.32745
2566,154261.50691
2567,148635.0819
2568,206687.59806
2569,213805.72322
2570,119401.95671
2571,190721.91934
2572,147511.57203
2573,233846.12411
2574,278821.48342
2575,134452.57642
2576,121831.8768
2577,9999.9962802
2578,96531.791796
2579,69195.211418
2580,81457.546421
2581,99441.536905
2582,95228.985044
2583,271336.45999
2584,168903.38906
2585,182772.11299
2586,219214.19471
2587,203525.40293
2588,139489.45326
2589,154373.348
2590,216965.31821
2591,224655.44163
2592,213878.28183
2593,236567.3288
2594,190691.11986
2595,200024.50867
2596,309491.69188
2597,185911.12047
2598,275160.02741
2599,309108.80927
2600,143958.90318
2601,126568.56324
2602,79997.902154
2603,84901.152124
2604,89154.016498
2605,75843.67602
2606,142097.22038
2607,199350.17456
2608,203429.67663
2609,169499.70877
2610,116593.02903
2611,120205.57425
2612,157992.80227
2613,130317.35619
2614,125298.30501
2615,145976.47679
2616,147719.71371
2617,190363.1474
2618,186719.64185
2619,204806.48499
2620,189418.25349
2621,175712.65818
2622,187680.92116
2623,238153.91386
2624,277657.72642
2625,335414.68242
2626,182750.94449
2627,187148.438
2628,435410.22538
2629,491242.64253
2630,351718.27234
2631,475898.68694
2632,390448.47671
2633,299976.4926
2634,411480.51922
2635,157157.9911
2636,181626.70545
2637,163708.0573
2638,277327.05086
2639,179979.72976
2640,151663.7042
2641,108217.60002
2642,177769.28913
2643,108754.68171
2644,127509.90788
2645,105550.33619
2646,94219.654977
2647,102438.196
2648,147608.9832
2649,146977.1816
2650,133249.37181
2651,132458.5184
2652,418329.33008
2653,260403.0128
2654,252156.7097
2655,386949.72592
2656,309568.61702
2657,342914.33152
2658,288475.69082
2659,305626.44267
2660,347551.84839
2661,344601.40494
2662,343262.19908
2663,311148.92658
2664,257341.12299
2665,310086.33473
2666,268664.32769
2667,169374.88251
2668,177757.55035
2669,171377.34427
2670,271350.70502
2671,179266.22358
2672,186005.69976
2673,205841.53482
2674,199442.85132
2675,160681.10035
2676,191269.81423
2677,206576.31125
2678,251675.5742
2679,268701.09845
2680,278568.31219
2681,398184.68014
2682,331491.37868
2683,515730.00216
2684,302788.83828
2685,340874.96792
2686,250992.97099
2687,307713.38391
2688,218460.79513
2689,203572.46193
2690,454904.42571
2691,193455.35124
2692,135742.29438
2693,183507.28313
2694,134753.81513
2695,186273.04496
2696,177809.49423
2697,183477.5717
2698,193767.6732
2699,166290.36877
2700,145915.6156
2701,150039.94463
2702,111256.72097
2703,129582.6417
2704,146132.07481
2705,115638.22637
2706,117409.98125
2707,122964.79774
2708,124730.07878
2709,103808.36401
2710,124778.26055
2711,335054.9418
2712,381376.9856
2713,178654.99722
2714,155048.31027
2715,171921.90092
2716,155142.55518
2717,199826.21571
2718,235046.21937
2719,149446.74566
2720,172926.97437
2721,131874.20423
2722,165631.06327
2723,160033.59915
2724,123399.1288
2725,126902.96073
2726,144718.11826
2727,191397.35332
2728,165780.02389
2729,144343.74066
2730,140362.07305
2731,127346.34002
2732,120669.27008
2733,165143.03735
2734,143171.99012
2735,125067.73713
2736,140240.13496
2737,117067.07492
2738,140022.25123
2739,160871.62771
2740,136294.17981
2741,135181.10132
2742,150357.1631
2743,146519.23249
2744,157012.01314
2745,150944.4135
2746,128036.97627
2747,136990.2199
2748,126097.84298
2749,125249.30502
2750,121567.25508
2751,124322.35159
2752,191285.17202
2753,145247.64095
2754,246248.12679
2755,133353.92485
2756,96129.967312
2757,75543.900456
2758,90066.027647
2759,148203.34294
2760,116521.34146
2761,140098.47299
2762,142045.34401
2763,211838.76801
2764,145170.34637
2765,288347.32017
2766,129481.73663
2767,75752.190687
2768,119133.52494
2769,124931.02135
2770,152675.0113
2771,115474.52058
2772,117367.12001
2773,144419.86168
2774,129033.8499
2775,110809.46662
2776,133281.87823
2777,132197.28209
2778,112639.13484
2779,110310.08089
2780,94692.823367
2781,96433.538873
2782,89680.959832
2783,87881.183515
2784,123059.17523
2785,122249.30498
2786,69657.322609
2787,120517.79145
2788,73276.85527
2789,168440.28153
2790,86236.548015
2791,107428.40976
2792,49153.483728
2793,149304.14544
2794,93196.779981
2795,118815.39959
2796,97412.528168
2797,191436.58383
2798,109607.63379
2799,116815.91857
2800,73023.953198
2801,112023.45242
2802,121909.66058
2803,168875.77533
2804,120225.05964
2805,95718.914783
2806,90630.227023
2807,163649.52477
2808,145083.45067
2809,130743.05737
2810,128842.57035
2811,152051.2852
2812,161638.07869
2813,160914.14586
2814,165907.00094
2815,89768.303988
2816,256356.08169
2817,153951.01682
2818,129408.91893
2819,164128.54289
2820,131979.10161
2821,107708.76067
2822,182090.29389
2823,366678.38208
2824,181029.31423
2825,143721.63222
2826,129689.4539
2827,138297.8612
2828,227943.60923
2829,216126.55891
2830,225108.64617
2831,184181.4892
2832,250934.08014
2833,258022.14597
2834,203053.36109
2835,212279.91832
2836,187640.03601
2837,182709.64216
2838,148502.58894
2839,174211.78697
2840,203428.64486
2841,201973.33481
2842,224005.32913
2843,157296.50929
2844,181644.73915
2845,134675.79884
2846,207119.52841
2847,199543.84032
2848,219511.91269
2849,201749.8519
2850,283803.12525
2851,215272.91294
2852,240567.22144
2853,232182.03629
2854,136908.30889
2855,205235.79559
2856,195640.15243
2857,187637.88807
2858,203690.78286
2859,117545.99129
2860,117713.52359
2861,129639.536
2862,190324.85774
2863,128864.69128
2864,233062.80755
2865,133118.04603
2866,152779.30693
2867,100796.65183
2868,105682.20856
2869,104230.55994
2870,129876.09224
2871,87068.113166
2872,57606.526718
2873,99609.965749
2874,133119.6338
2875,127250.79145
2876,172556.87611
2877,138337.28462
2878,174365.44816
2879,135539.37232
2880,103486.91177
2881,141034.15717
2882,169617.41131
2883,196919.66229
2884,205348.20567
2885,178880.59934
2886,243105.40279
2887,102154.14745
2888,133034.93233
2889,65915.500356
2890,84456.878975
2891,134121.31079
2892,47752.42273
2893,73651.092776
2894,47924.441947
2895,283608.09951
2896,273989.93677
2897,195746.06178
2898,157991.80115
2899,195002.3084
2900,152801.76695
2901,198304.27256
2902,201145.87354
2903,318286.92982
2904,331371.58587
2905,9999.9962802
2906,190814.26207
2907,106117.76578
2908,127121.56209
2909,156408.7865
2910,74726.832027
2911,85569.189375
2912,134874.69666
2913,84595.83929
2914,76382.507922
2915,83193.746252
2916,89351.854633
2917,172203.04767
2918,116449.7462
2919,228015.1354
