Id,SalePrice
2146,166372.55283
2147,172198.88509
2148,133926.20417
2149,153123.06276
2150,227826.53086
2151,116937.68394
2152,164366.12137
2153,155627.97034
2154,104085.66282
2155,148918.96127
2156,272168.78929
2157,225336.23905
2158,216133.23112
2159,199005.09845
2160,176526.40206
2161,243708.50026
2162,476629.73018
2163,321907.4428
2164,228945.30239
2165,193848.95791
2166,161001.00422
2167,219026.98584
2168,194778.1335
2169,194836.08597
2170,214957.45382
2171,150194.93835
2172,147472.18741
2173,160155.44644
2174,235755.44975
2175,296009.9315
2176,289730.29615
2177,246635.08484
2178,212317.90436
2179,135014.27569
2180,222476.42861
2181,188981.64699
2182,226434.52126
2183,190211.58399
2184,121530.26735
2185,119716.57751
2186,161956.69574
2187,152712.02015
2188,164746.48157
2189,279111.46877
2190,81392.003508
2191,81392.003508
2192,91964.224678
2193,107293.23601
2194,109166.60159
2195,103765.62419
2196,103824.82882
2197,114917.15358
2198,154510.8212
2199,168118.81992
2200,145818.81651
2201,136406.69021
2202,207271.83733
2203,138638.76843
2204,182264.40128
2205,121241.35829
2206,148824.53007
2207,218474.79711
2208,281553.40678
2209,222713.1103
2210,117962.22439
2211,120043.31888
2212,126743.84098
2213,102708.82194
2214,133204.89588
2215,103927.72996
2216,146001.79919
2217,9999.9962802
2218,63263.558445
2219,65381.584942
2220,59546.144842
2221,271001.71346
2222,249476.07629
2223,247802.39523
2224,204389.3307
2225,121761.32065
2226,186512.23943
2227,205964.16223
2228,254673.65743
2229,248833.00513
2230,150523.34465
2231,199344.60617
2232,180324.22792
2233,183836.41416
2234,235235.34416
2235,219676.08554
2236,275064.82612
2237,336223.31972
2238,182802.87039
2239,128523.16489
2240,146379.46882
2241,139549.07541
2242,117537.47057
2243,126845.82924
2244,95948.903278
2245,90270.910901
2246,134510.14527
2247,113487.28661
2248,128583.93982
2249,127788.71679
2250,133493.30032
2251,9999.9962802
2252,191677.95166
2253,155324.52996
2254,170962.24648
2255,202040.49655
2256,180531.35328
2257,220182.76249
2258,162526.91452
2259,174462.62305
2260,159045.41868
2261,189090.50824
2262,224225.81838
2263,364339.86949
2264,495020.05591
2265,168920.3321
2266,285497.42616
2267,401271.63295
2268,391079.81059
2269,148646.77997
2270,182503.9675
2271,223948.2071
2272,191269.03985
2273,157901.03553
2274,167560.9747
2275,169321.48312
2276,183037.8208
2277,193951.04238
2278,154064.217
2279,121218.32475
2280,114065.32744
2281,157075.87637
2282,171775.74769
2283,104607.4296
2284,101658.12486
2285,143703.46132
2286,128786.9859
2287,335106.75204
2288,275174.09639
2289,386603.36731
2290,467220.41537
2291,314796.12321
2292,425784.49548
2293,520034.15492
2294,389086.027
2295,500361.28262
2296,301977.3404
2297,313301.66993
2298,304007.3202
2299,393074.53008
2300,344448.69972
2301,274708.81836
2302,272716.63664
2303,253834.93511
2304,264382.93089
2305,191576.1356
2306,194792.4983
2307,202373.70265
2308,219809.94559
2309,272158.58107
2310,213501.32812
2311,222914.97406
2312,174265.53397
2313,175279.86787
2314,175194.07525
2315,174625.20069
2316,183245.61924
2317,185662.48833
2318,169703.5356
2319,176057.09323
2320,187828.56728
2321,238628.33696
2322,183467.77133
2323,174974.92102
2324,172987.10144
2325,208211.59887
2326,169917.64392
2327,210433.11484
2328,225328.21271
2329,193701.63997
2330,182069.71274
2331,374361.0945
2332,396060.44797
2333,333443.0691
2334,248945.95119
2335,251091.65034
2336,342295.98379
2337,209974.20259
2338,280927.09079
2339,228993.39911
2340,407939.3502
2341,215244.92107
2342,237687.58284
2343,238188.8265
2344,224480.9044
2345,251688.94811
2346,212044.88512
2347,197263.6628
2348,236253.70567
2349,174884.43062
2350,279250.18968
2351,241178.14254
2352,253494.50841
2353,263670.16846
2354,138002.76086
2355,149021.56894
2356,155016.21889
2357,190813.49284
2358,181622.83413
2359,134174.05709
2360,115624.37193
2361,148002.94096
2362,287255.86426
2363,130060.07229
2364,170919.54898
2365,226265.63383
2366,183500.38059
2367,214417.04821
2368,211275.00798
2369,215438.44215
2370,166679.76813
2371,162358.67007
2372,195134.20075
2373,289229.61439
2374,350399.90274
2375,231968.49595
2376,335732.78532
2377,410130.47463
2378,130016.27332
2379,221300.35414
2380,144270.02988
2381,151145.147
2382,191316.92732
2383,195938.58852
2384,231568.66557
2385,155116.16726
2386,126734.06002
2387,132222.43707
2388,97726.30241
2389,122491.38255
2390,127774.86894
2391,148146.09534
2392,117057.22345
2393,165039.93222
2394,131702.85324
2395,209739.81076
2396,143548.89974
2397,213166.73285
2398,122158.68573
2399,74687.45988
2400,78232.715436
2401,133063.90162
2402,123803.77516
2403,145887.88748
2404,142087.17249
2405,149668.47208
2406,142918.29036
2407,125720.78719
2408,140301.03275
2409,122101.43707
2410,194743.60757
2411,111657.07643
2412,149920.30757
2413,122204.55006
2414,149034.80374
2415,131638.26275
2416,125088.18382
2417,134992.18615
2418,133141.23896
2419,118233.93576
2420,124838.04911
2421,143604.69744
2422,107690.69924
2423,104563.12341
2424,160513.39505
2425,212863.81756
2426,136544.19318
2427,120444.13776
2428,171458.87754
2429,118239.59768
2430,137194.20248
2431,111079.28037
2432,136436.87161
2433,136951.37399
2434,131522.3085
2435,156814.70289
2436,101801.23004
2437,108955.61283
2438,120478.87239
2439,108452.27352
2440,120386.46277
2441,101288.38949
2442,99660.350016
2443,121937.38856
2444,118763.12886
2445,86133.159117
2446,118796.64238
2447,181578.46935
2448,130547.62723
2449,105044.39235
2450,143348.255
2451,126094.73165
2452,177170.36342
2453,89540.07991
2454,113866.60614
2455,127553.04867
2456,135915.10082
2457,125948.35947
2458,126421.48415
2459,106237.35246
2460,130448.1822
2461,124929.63062
2462,131541.24794
2463,114349.87231
2464,171813.31256
2465,135917.51225
2466,115859.83959
2467,135961.79172
2468,81186.973483
2469,81226.137261
2470,193326.19887
2471,219329.46829
2472,161951.32268
2473,120938.87888
2474,77658.884704
2475,223696.40841
2476,120487.3364
2477,118247.14034
2478,159098.9174
2479,103368.53671
2480,151696.61179
2481,114166.98663
2482,128525.55429
2483,110406.50016
2484,119221.54409
2485,124516.45676
2486,142327.29503
2487,167467.8339
2488,159706.87375
2489,148788.43947
2490,145187.27253
2491,98675.874739
2492,198885.80549
2493,140238.30174
2494,149793.9138
2495,98449.892171
2496,261923.11696
2497,148577.80853
2498,111996.23836
2499,92547.686739
2500,128554.02632
2501,131646.31237
2502,152025.39025
2503,98340.626534
2504,178075.7388
2505,208275.13117
2506,247251.82135
2507,289553.05725
2508,247251.82135
2509,211126.22761
2510,223746.85026
2511,178874.34371
2512,200322.40739
2513,211119.60077
2514,238857.30098
2515,151988.47683
2516,170537.98994
2517,151616.18299
2518,142307.24307
2519,217953.35788
2520,210566.65391
2521,188163.41925
2522,223024.59338
2523,126370.96829
2524,135214.48215
2525,159058.07067
2526,142896.34136
2527,114438.11221
2528,131025.5699
2529,131808.26826
2530,137512.10711
2531,248573.12044
2532,232760.48476
2533,192285.38532
2534,225660.79356
2535,314802.51526
2536,239605.00974
2537,215421.7304
2538,180656.45306
2539,187706.25939
2540,176281.64347
2541,184856.87008
2542,156908.59418
2543,126135.95532
2544,123957.33276
2545,123911.95199
2546,138562.56876
2547,148618.09098
2548,152096.8056
2549,156121.05082
2550,1709092.3969
2551,133312.9124
2552,130985.23033
2553,73838.183809
2554,101955.46345
2555,119716.65203
2556,101176.8008
2557,106395.61589
2558,152017.936
2559,138247.59755
2560,151049.97316
2561,161127.83252
2562,144892.38292
2563,164164.25984
2564,184103.89108
2565,123551.74747
2566,153844.33503
2567,138561.77135
2568,210638.29353
2569,218298.69735
2570,117958.87163
2571,192254.27366
2572,148206.97141
2573,237018.24151
2574,283946.20498
2575,134910.05667
2576,121922.3212
2577,9999.9962802
2578,92378.207884
2579,66288.918921
2580,83858.060732
2581,93755.00212
2582,92269.711086
2583,268497.18291
2584,170377.19498
2585,178934.77455
2586,216375.73437
2587,206171.48227
2588,140472.04021
2589,154340.6235
2590,221271.19359
2591,216400.53743
2592,213374.27322
2593,240561.66103
2594,190105.35712
2595,197017.82864
2596,305781.55732
2597,190237.10868
2598,277988.98632
2599,310319.91557
2600,130230.35909
2601,128380.63036
2602,79479.522147
2603,83177.750478
2604,90327.789478
2605,75483.386916
2606,142820.68135
2607,180714.98033
2608,199582.25991
2609,161425.34733
2610,118339.96263
2611,129590.78132
2612,155367.22948
2613,129395.84492
2614,126491.9915
2615,140985.74622
2616,142624.3887
2617,194603.55856
2618,186371.57608
2619,205083.00336
2620,182646.2315
2621,175781.33353
2622,183300.80411
2623,243519.46706
2624,271415.14975
2625,343355.31739
2626,177887.81676
2627,184745.85086
2628,433349.95889
2629,497527.44127
2630,346402.02703
2631,478657.14575
2632,381499.17119
2633,305598.30194
2634,392753.54327
2635,158834.47336
2636,176133.59346
2637,161450.12573
2638,276461.51105
2639,182065.56013
2640,146407.44669
2641,107468.30816
2642,175382.24188
2643,108044.91388
2644,127869.25785
2645,106812.80566
2646,94533.03736
2647,99946.055139
2648,142225.95832
2649,151359.72586
2650,138555.24899
2651,134022.49952
2652,430901.72815
2653,265990.01242
2654,254219.40227
2655,380366.39874
2656,302162.84709
2657,343023.62694
2658,286321.89471
2659,298941.01006
2660,348642.51495
2661,347938.14075
2662,342546.15785
2663,304048.20925
2664,260163.17402
2665,310837.36055
2666,271389.72092
2667,170289.77587
2668,178780.37427
2669,171174.85837
2670,269729.20783
2671,178780.37427
2672,188403.19301
2673,206809.83842
2674,200678.19892
2675,161496.91153
2676,191809.31832
2677,210331.75778
2678,241632.87858
2679,270472.73388
2680,281552.96621
2681,398423.47359
2682,321069.20381
2683,482537.25009
2684,301113.19466
2685,329189.10336
2686,258853.63413
2687,309366.46205
2688,218952.45836
2689,205701.40123
2690,453149.56761
2691,196163.11397
2692,139926.79122
2693,186210.0857
2694,139134.04829
2695,184451.53818
2696,176700.28635
2697,184828.01139
2698,179261.07751
2699,169882.72823
2700,147182.33976
2701,150112.95265
2702,111649.4762
2703,129386.10938
2704,146790.35233
2705,117090.72773
2706,116923.1212
2707,118889.37614
2708,126844.82674
2709,112761.89814
2710,126764.57889
2711,333293.54497
2712,385433.29935
2713,179819.18171
2714,151613.79566
2715,171814.91033
2716,155336.01894
2717,194418.46767
2718,233083.54885
2719,142617.64093
2720,163365.88176
2721,130959.56614
2722,155614.76166
2723,160649.71632
2724,123777.84195
2725,124222.34
2726,151531.69411
2727,192300.64456
2728,163020.73859
2729,144036.48143
2730,142637.87652
2731,125888.90871
2732,120210.95641
2733,163294.83554
2734,144593.49748
2735,125471.91487
2736,138047.8293
2737,117161.41149
2738,138361.36022
2739,160015.08757
2740,134888.1091
2741,137062.60775
2742,149784.36385
2743,143502.97406
2744,152568.56536
2745,154018.91184
2746,126654.4569
2747,135231.62818
2748,128136.97019
2749,119159.92506
2750,123349.90058
2751,119521.38506
2752,193671.69171
2753,150973.56973
2754,234656.85093
2755,134193.36083
2756,96444.634941
2757,77123.534315
2758,89346.580442
2759,147994.83496
2760,115440.39919
2761,137251.35615
2762,139040.73028
2763,198810.11826
2764,136349.09177
2765,281212.88113
2766,133503.27208
2767,76609.156281
2768,120019.80836
2769,120941.84402
2770,152845.32619
2771,117048.95905
2772,114513.98943
2773,144659.52564
2774,130026.04001
2775,117690.57219
2776,130023.67017
2777,128735.7862
2778,117864.69593
2779,114206.54798
2780,100523.8715
2781,94143.577244
2782,89874.145508
2783,81722.91719
2784,121306.63755
2785,120049.85646
2786,67669.593329
2787,123316.20816
2788,70999.878845
2789,159469.7041
2790,90058.937986
2791,107896.48863
2792,50481.764633
2793,160098.06504
2794,91718.782725
2795,117918.37666
2796,93946.674936
2797,196869.543
2798,97010.671127
2799,115845.93072
2800,75803.275617
2801,110470.56699
2802,123776.05296
2803,165995.33065
2804,118198.09298
2805,101866.03221
2806,86303.596123
2807,163872.56717
2808,141885.05043
2809,133040.44651
2810,129331.42129
2811,150662.63544
2812,157742.33919
2813,159645.33977
2814,166693.61124
2815,96167.305258
2816,263984.56197
2817,155873.49212
2818,130875.99816
2819,161797.89845
2820,128258.42119
2821,112263.28972
2822,173934.28271
2823,371528.88702
2824,170861.60859
2825,130379.07959
2826,131460.59846
2827,139377.52361
2828,218357.63824
2829,208007.53393
2830,227277.93257
2831,185537.06658
2832,255706.756
2833,252591.4594
2834,205110.47329
2835,215608.06678
2836,188507.14882
2837,184886.63093
2838,147975.17075
2839,167254.35312
2840,203980.14118
2841,199497.59609
2842,223349.18028
2843,153944.93803
2844,172138.93383
2845,136569.85523
2846,204514.26147
2847,198357.42553
2848,215207.41482
2849,201924.76587
2850,276069.02808
2851,214846.38887
2852,231292.67783
2853,229140.66344
2854,135229.62027
2855,206539.8269
2856,197059.13627
2857,187834.6732
2858,202185.2538
2859,113952.59953
2860,118103.90906
2861,126485.5429
2862,192565.67629
2863,131933.85295
2864,231101.24956
2865,134543.63873
2866,151636.54611
2867,100361.18602
2868,102406.75832
2869,110328.26617
2870,129816.06657
2871,92735.760352
2872,58841.349553
2873,103418.90245
2874,131765.9912
2875,133353.61306
2876,169321.18875
2877,137207.22259
2878,176667.55459
2879,133888.63068
2880,108400.10266
2881,141469.77924
2882,169726.8751
2883,195255.55167
2884,195262.71737
2885,173184.45868
2886,244328.47883
2887,104879.13842
2888,128429.73342
2889,68272.557201
2890,80756.159918
2891,134777.88371
2892,49469.583848
2893,76284.633825
2894,49342.695949
2895,279088.77552
2896,269968.40759
2897,199351.67042
2898,160280.49456
2899,194542.9771
2900,154523.9197
2901,195408.15216
2902,198550.11666
2903,319852.68174
2904,322064.3019
2905,9999.9962802
2906,181453.66928
2907,108410.55958
2908,127890.04276
2909,157291.15777
2910,75286.880053
2911,85821.99206
2912,137643.15206
2913,84672.812486
2914,76629.673251
2915,84469.068879
2916,89993.104285
2917,169632.85725
2918,118511.62168
2919,223868.59876
